account_id,plan,day,tokens
acc_024,free,4,1583
acc_024,free,5,1995
acc_024,free,6,2169
acc_024,free,7,2146
acc_024,free,8,1949
acc_024,free,9,2231
acc_024,free,10,2311
acc_024,free,11,2172
acc_024,free,12,1915
acc_024,free,13,2002
acc_024,free,14,2356
acc_024,free,15,1963
acc_024,free,16,2147
acc_024,free,17,1879
acc_024,free,18,2233
acc_024,free,19,1857
acc_024,free,20,2011
acc_024,free,21,2139
acc_024,free,22,2405
acc_024,free,23,2074
acc_024,free,24,1975
acc_024,free,25,1960
acc_024,free,26,2223
acc_024,free,27,2122
acc_024,free,28,2164
acc_024,free,29,2338
acc_024,free,30,2040
acc_024,free,31,2107
acc_024,free,32,1957
acc_024,free,33,1872
acc_024,free,34,1907
acc_024,free,35,1543
acc_024,free,36,2137
acc_024,free,37,2115
acc_024,free,38,2133
acc_024,free,39,1859
acc_024,free,40,1910
acc_024,free,41,1904
acc_024,free,42,2255
acc_024,free,43,2066
acc_024,free,44,2038
acc_024,free,45,2184
acc_024,free,46,1905
acc_024,free,47,2102
acc_024,free,48,2437
acc_024,free,49,2290
acc_024,free,50,2099
acc_024,free,51,2046
acc_024,free,52,2131
acc_024,free,53,2322
acc_024,free,54,2305
acc_024,free,55,2361
acc_024,free,56,2078
acc_024,free,57,1606
acc_024,free,58,2418
acc_024,free,59,1871
acc_024,free,60,1628
acc_024,free,61,2181
acc_024,free,62,1609
acc_024,free,63,2034
acc_024,free,64,1607
acc_024,free,65,1963
acc_024,free,66,2362
acc_024,free,67,2101
acc_024,free,68,2032
acc_024,free,69,2124
acc_024,free,70,1480
acc_024,free,71,1900
acc_024,free,72,1929
acc_024,free,73,2157
acc_024,free,74,1828
acc_024,free,75,2069
acc_024,free,76,2012
acc_024,free,77,1911
acc_024,free,78,1923
acc_024,free,79,2010
acc_024,free,80,1653
acc_024,free,81,2187
acc_024,free,82,1870
acc_024,free,83,8060
acc_024,free,84,2352
acc_024,free,85,2191
acc_024,free,86,1795
acc_024,free,87,1452
acc_024,free,88,2133
acc_024,free,89,1983
acc_025,free,0,2850
acc_025,free,1,2968
acc_025,free,2,3305
acc_025,free,3,3261
acc_025,free,4,3324
acc_025,free,5,3439
acc_025,free,6,3057
acc_025,free,7,3490
acc_025,free,8,3042
acc_025,free,9,3321
acc_025,free,10,2878
acc_025,free,11,3488
acc_025,free,12,3843
acc_025,free,13,3098
acc_025,free,14,2856
acc_025,free,15,3310
acc_025,free,16,12858
acc_025,free,17,3234
acc_025,free,18,3071
acc_025,free,19,2678
acc_025,free,20,12714
acc_025,free,21,3314
acc_025,free,22,3002
acc_025,free,23,3506
acc_025,free,24,2374
acc_025,free,25,3234
acc_025,free,26,3115
acc_025,free,27,2766
acc_025,free,28,3139
acc_025,free,29,2905
acc_025,free,30,12971
acc_025,free,31,3254
acc_025,free,32,2946
acc_025,free,33,2850
acc_025,free,34,2869
acc_025,free,35,2644
acc_025,free,36,3503
acc_025,free,37,3315
acc_025,free,38,2779
acc_025,free,39,3468
acc_025,free,40,3068
acc_025,free,41,3016
acc_025,free,42,2947
acc_025,free,43,2880
acc_025,free,44,3260
acc_025,free,45,3526
acc_025,free,46,3542
acc_025,free,47,2997
acc_025,free,48,2700
acc_025,free,49,3361
acc_025,free,50,3202
acc_025,free,51,3649
acc_025,free,52,3559
acc_025,free,53,3204
acc_025,free,54,3759
acc_025,free,55,3284
acc_025,free,56,3118
acc_025,free,57,2594
acc_025,free,58,2886
acc_025,free,59,3132
acc_025,free,60,3089
acc_025,free,61,3323
acc_025,free,62,3016
acc_025,free,63,3486
acc_025,free,64,3330
acc_025,free,65,3507
acc_025,free,66,13341
acc_025,free,67,3225
acc_025,free,68,3553
acc_025,free,69,3048
acc_025,free,70,3066
acc_025,free,71,3142
acc_025,free,72,3616
acc_025,free,73,2882
acc_025,free,74,3225
acc_025,free,75,3310
acc_025,free,76,3077
acc_025,free,77,2782
acc_025,free,78,3354
acc_025,free,79,2633
acc_025,free,80,13201
acc_025,free,81,3293
acc_025,free,82,3475
acc_025,free,83,3196
acc_025,free,84,3500
acc_025,free,85,3227
acc_025,free,86,3293
acc_025,free,87,3149
acc_025,free,88,3583
acc_025,free,89,3297
acc_026,free,0,2288
acc_026,free,1,2779
acc_026,free,2,2714
acc_026,free,3,2877
acc_026,free,4,2670
acc_026,free,5,2765
acc_026,free,6,11334
acc_026,free,7,3007
acc_026,free,8,3307
acc_026,free,9,3387
acc_026,free,10,3451
acc_026,free,11,2747
acc_026,free,12,11074
acc_026,free,13,3291
acc_026,free,14,3113
acc_026,free,15,2590
acc_026,free,16,2523
acc_026,free,17,2231
acc_026,free,18,2856
acc_026,free,19,3135
acc_026,free,20,2549
acc_026,free,21,2559
acc_026,free,22,10232
acc_026,free,23,2921
acc_026,free,24,3050
acc_026,free,25,2813
acc_026,free,26,2549
acc_026,free,27,2693
acc_026,free,28,10928
acc_026,free,29,11184
acc_026,free,30,2551
acc_026,free,31,10689
acc_026,free,32,2238
acc_026,free,33,2594
acc_026,free,34,3017
acc_026,free,35,2510
acc_026,free,36,2324
acc_026,free,37,2421
acc_026,free,38,2481
acc_026,free,39,10871
acc_026,free,40,2394
acc_026,free,41,10447
acc_026,free,42,2973
acc_026,free,43,2452
acc_026,free,44,2831
acc_026,free,45,2590
acc_026,free,46,2531
acc_026,free,47,2947
acc_026,free,48,2720
acc_026,free,49,3091
acc_026,free,50,2602
acc_026,free,51,2449
acc_026,free,52,2653
acc_026,free,53,2571
acc_026,free,54,3213
acc_026,free,55,2560
acc_026,free,56,11114
acc_026,free,57,2740
acc_026,free,58,2445
acc_026,free,59,2512
acc_026,free,60,2786
acc_026,free,61,2787
acc_026,free,62,2649
acc_026,free,63,2712
acc_026,free,64,2284
acc_026,free,65,2506
acc_026,free,66,3017
acc_026,free,67,2596
acc_026,free,68,11290
acc_026,free,69,3061
acc_026,free,70,3057
acc_026,free,71,3201
acc_026,free,72,2875
acc_026,free,73,3188
acc_026,free,74,2996
acc_026,free,75,2261
acc_026,free,76,2848
acc_026,free,77,3387
acc_026,free,78,2216
acc_026,free,79,2735
acc_026,free,80,2440
acc_026,free,81,2525
acc_026,free,82,2592
acc_026,free,83,2846
acc_026,free,84,2645
acc_026,free,85,2837
acc_026,free,86,3271
acc_026,free,87,3029
acc_026,free,88,2785
acc_026,free,89,2669
acc_027,enterprise,0,172836
acc_027,enterprise,1,36619
acc_027,enterprise,2,44560
acc_027,enterprise,3,39816
acc_027,enterprise,4,38420
acc_027,enterprise,5,47525
acc_027,enterprise,6,45386
acc_027,enterprise,7,41177
acc_027,enterprise,8,38090
acc_027,enterprise,9,46167
acc_027,enterprise,10,42393
acc_027,enterprise,11,170591
acc_027,enterprise,12,45746
acc_027,enterprise,13,30405
acc_027,enterprise,14,42749
acc_027,enterprise,15,44782
acc_027,enterprise,16,45772
acc_027,enterprise,17,180648
acc_027,enterprise,18,36118
acc_027,enterprise,19,39121
acc_027,enterprise,20,47012
acc_027,enterprise,21,45292
acc_027,enterprise,22,47376
acc_027,enterprise,23,40383
acc_027,enterprise,24,43004
acc_027,enterprise,25,43211
acc_027,enterprise,26,44899
acc_027,enterprise,27,44790
acc_027,enterprise,28,46673
acc_027,enterprise,29,43025
acc_027,enterprise,30,46230
acc_027,enterprise,31,46907
acc_027,enterprise,32,42995
acc_027,enterprise,33,41669
acc_027,enterprise,34,43703
acc_027,enterprise,35,45344
acc_027,enterprise,36,55862
acc_027,enterprise,37,43897
acc_027,enterprise,38,40511
acc_027,enterprise,39,34892
acc_027,enterprise,40,46871
acc_027,enterprise,41,37820
acc_027,enterprise,42,54497
acc_027,enterprise,43,45152
acc_027,enterprise,44,51328
acc_027,enterprise,45,47138
acc_027,enterprise,46,42669
acc_027,enterprise,47,44977
acc_027,enterprise,48,39502
acc_027,enterprise,49,42559
acc_027,enterprise,50,167107
acc_027,enterprise,51,176383
acc_027,enterprise,52,36591
acc_027,enterprise,53,41959
acc_027,enterprise,54,46663
acc_027,enterprise,55,45121
acc_027,enterprise,56,38929
acc_027,enterprise,57,48509
acc_027,enterprise,58,43832
acc_027,enterprise,59,40143
acc_027,enterprise,60,36567
acc_027,enterprise,61,47842
acc_027,enterprise,62,48390
acc_027,enterprise,63,46144
acc_027,enterprise,64,43294
acc_027,enterprise,65,44689
acc_027,enterprise,66,46482
acc_027,enterprise,67,40953
acc_027,enterprise,68,41547
acc_027,enterprise,69,44307
acc_027,enterprise,70,40779
acc_027,enterprise,71,40922
acc_027,enterprise,72,44475
acc_027,enterprise,73,47739
acc_027,enterprise,74,47578
acc_027,enterprise,75,43661
acc_027,enterprise,76,43029
acc_027,enterprise,77,49199
acc_027,enterprise,78,45860
acc_027,enterprise,79,38189
acc_027,enterprise,80,39419
acc_027,enterprise,81,46279
acc_027,enterprise,82,47372
acc_027,enterprise,83,35684
acc_027,enterprise,84,42934
acc_027,enterprise,85,39672
acc_027,enterprise,86,44427
acc_027,enterprise,87,49045
acc_027,enterprise,88,38160
acc_027,enterprise,89,40966
acc_028,enterprise,0,41069
acc_028,enterprise,1,39013
acc_028,enterprise,2,43356
acc_028,enterprise,3,161525
acc_028,enterprise,4,44354
acc_028,enterprise,5,38656
acc_028,enterprise,6,40384
acc_028,enterprise,7,44452
acc_028,enterprise,8,33769
acc_028,enterprise,9,38820
acc_028,enterprise,10,42817
acc_028,enterprise,11,43701
acc_028,enterprise,12,42983
acc_028,enterprise,13,40334
acc_028,enterprise,14,44892
acc_028,enterprise,15,37299
acc_028,enterprise,16,37136
acc_028,enterprise,17,42775
acc_028,enterprise,18,36869
acc_028,enterprise,19,48386
acc_028,enterprise,20,168422
acc_028,enterprise,21,38932
acc_028,enterprise,22,168672
acc_028,enterprise,23,36213
acc_028,enterprise,24,47284
acc_028,enterprise,25,165211
acc_028,enterprise,26,38826
acc_028,enterprise,27,40053
acc_028,enterprise,28,38194
acc_028,enterprise,29,164238
acc_028,enterprise,30,36429
acc_028,enterprise,31,172669
acc_028,enterprise,32,38950
acc_028,enterprise,33,44722
acc_028,enterprise,34,42153
acc_028,enterprise,35,37223
acc_028,enterprise,36,40511
acc_028,enterprise,37,46214
acc_028,enterprise,38,39390
acc_028,enterprise,39,36830
acc_028,enterprise,40,167406
acc_028,enterprise,41,32322
acc_028,enterprise,42,40142
acc_028,enterprise,43,46620
acc_028,enterprise,44,40396
acc_028,enterprise,45,45159
acc_028,enterprise,46,36779
acc_028,enterprise,47,40241
acc_028,enterprise,48,39863
acc_028,enterprise,49,43308
acc_028,enterprise,50,41568
acc_028,enterprise,51,156813
acc_028,enterprise,52,47242
acc_028,enterprise,53,39173
acc_028,enterprise,54,41519
acc_028,enterprise,55,40010
acc_028,enterprise,56,41220
acc_028,enterprise,57,40851
acc_028,enterprise,58,37624
acc_028,enterprise,59,44475
acc_028,enterprise,60,38533
acc_028,enterprise,61,38262
acc_028,enterprise,62,34909
acc_028,enterprise,63,39061
acc_028,enterprise,64,38484
acc_028,enterprise,65,29256
acc_028,enterprise,66,32959
acc_028,enterprise,67,29594
acc_028,enterprise,68,40356
acc_028,enterprise,69,47023
acc_028,enterprise,70,35538
acc_028,enterprise,71,41145
acc_028,enterprise,72,164126
acc_028,enterprise,73,43875
acc_028,enterprise,74,44192
acc_028,enterprise,75,50185
acc_028,enterprise,76,42304
acc_028,enterprise,77,37976
acc_028,enterprise,78,38953
acc_028,enterprise,79,39342
acc_028,enterprise,80,38639
acc_028,enterprise,81,48164
acc_028,enterprise,82,43981
acc_028,enterprise,83,158417
acc_028,enterprise,84,43271
acc_028,enterprise,85,36932
acc_028,enterprise,86,44148
acc_028,enterprise,87,45854
acc_028,enterprise,88,40333
acc_028,enterprise,89,162773
acc_029,enterprise,0,65158
acc_029,enterprise,1,69035
acc_029,enterprise,2,61387
acc_029,enterprise,3,66720
acc_029,enterprise,4,244025
acc_029,enterprise,5,56910
acc_029,enterprise,6,64500
acc_029,enterprise,7,62313
acc_029,enterprise,8,67608
acc_029,enterprise,9,64313
acc_029,enterprise,10,63065
acc_029,enterprise,11,55531
acc_029,enterprise,12,70247
acc_029,enterprise,13,69572
acc_029,enterprise,14,59218
acc_029,enterprise,15,254480
acc_029,enterprise,16,64381
acc_029,enterprise,17,242590
acc_029,enterprise,18,246403
acc_029,enterprise,19,53061
acc_029,enterprise,20,51996
acc_029,enterprise,21,62781
acc_029,enterprise,22,63431
acc_029,enterprise,23,247186
acc_029,enterprise,24,64439
acc_029,enterprise,25,66013
acc_029,enterprise,26,64785
acc_029,enterprise,27,59675
acc_029,enterprise,28,63612
acc_029,enterprise,29,70945
acc_029,enterprise,30,57951
acc_029,enterprise,31,63885
acc_029,enterprise,32,52821
acc_029,enterprise,33,66241
acc_029,enterprise,34,66526
acc_029,enterprise,35,63752
acc_029,enterprise,36,63061
acc_029,enterprise,37,69622
acc_029,enterprise,38,57131
acc_029,enterprise,39,244139
acc_029,enterprise,40,63382
acc_029,enterprise,41,63797
acc_029,enterprise,42,65403
acc_029,enterprise,43,63355
acc_029,enterprise,44,60950
acc_029,enterprise,45,59602
acc_029,enterprise,46,59725
acc_029,enterprise,47,70399
acc_029,enterprise,48,60083
acc_029,enterprise,49,51490
acc_029,enterprise,50,64260
acc_029,enterprise,51,69593
acc_029,enterprise,52,48790
acc_029,enterprise,53,60115
acc_029,enterprise,54,71038
acc_029,enterprise,55,65045
acc_029,enterprise,56,59887
acc_029,enterprise,57,61656
acc_029,enterprise,58,63494
acc_029,enterprise,59,64259
acc_029,enterprise,60,66643
acc_029,enterprise,61,265645
acc_029,enterprise,62,60543
acc_029,enterprise,63,64137
acc_029,enterprise,64,53687
acc_029,enterprise,65,61032
acc_029,enterprise,66,59766
acc_029,enterprise,67,61211
acc_029,enterprise,68,55116
acc_029,enterprise,69,56839
acc_029,enterprise,70,68637
acc_029,enterprise,71,56873
acc_029,enterprise,72,62254
acc_029,enterprise,73,52617
acc_029,enterprise,74,55983
acc_029,enterprise,75,77573
acc_029,enterprise,76,65540
acc_029,enterprise,77,59829
acc_029,enterprise,78,56535
acc_029,enterprise,79,56911
acc_029,enterprise,80,72524
acc_029,enterprise,81,66162
acc_029,enterprise,82,43566
acc_029,enterprise,83,60009
acc_029,enterprise,84,53724
acc_029,enterprise,85,63507
acc_029,enterprise,86,63366
acc_029,enterprise,87,63312
acc_029,enterprise,88,64024
acc_029,enterprise,89,56727
acc_030,free,0,3096
acc_030,free,1,2880
acc_030,free,2,3109
acc_030,free,3,3602
acc_030,free,4,3252
acc_030,free,5,3283
acc_030,free,6,3897
acc_030,free,7,3084
acc_030,free,8,2958
acc_030,free,9,3177
acc_030,free,10,2945
acc_030,free,11,3290
acc_030,free,12,2828
acc_030,free,13,2897
acc_030,free,14,11822
acc_030,free,15,3062
acc_030,free,16,2990
acc_030,free,17,3206
acc_030,free,18,3978
acc_030,free,19,3518
acc_030,free,20,3433
acc_030,free,21,2627
acc_030,free,22,3343
acc_030,free,23,3353
acc_030,free,24,3299
acc_030,free,25,2906
acc_030,free,26,3213
acc_030,free,27,3282
acc_030,free,28,3024
acc_030,free,29,3317
acc_030,free,30,3395
acc_030,free,31,3104
acc_030,free,32,2839
acc_030,free,33,2626
acc_030,free,34,3078
acc_030,free,35,2853
acc_030,free,36,3022
acc_030,free,37,3278
acc_030,free,38,3279
acc_030,free,39,3018
acc_030,free,40,2902
acc_030,free,41,3072
acc_030,free,42,3579
acc_030,free,43,2571
acc_030,free,44,3026
acc_030,free,45,2801
acc_030,free,46,3440
acc_030,free,47,3274
acc_030,free,48,3190
acc_030,free,49,2875
acc_030,free,50,2799
acc_030,free,51,3274
acc_030,free,52,3135
acc_030,free,53,2888
acc_030,free,54,3143
acc_030,free,55,3081
acc_030,free,56,3465
acc_030,free,57,3308
acc_030,free,58,12577
acc_030,free,59,3218
acc_030,free,60,3282
acc_030,free,61,3159
acc_030,free,62,2719
acc_030,free,63,3564
acc_030,free,64,3855
acc_030,free,65,3537
acc_030,free,66,3482
acc_030,free,67,3031
acc_030,free,68,3642
acc_030,free,69,3274
acc_030,free,70,3493
acc_030,free,71,12697
acc_030,free,72,2800
acc_030,free,73,12587
acc_030,free,74,3412
acc_030,free,75,3035
acc_030,free,76,3229
acc_030,free,77,3029
acc_030,free,78,2929
acc_030,free,79,2265
acc_030,free,80,2504
acc_030,free,81,2858
acc_030,free,82,2997
acc_030,free,83,3519
acc_030,free,84,2866
acc_030,free,85,2855
acc_030,free,86,3746
acc_030,free,87,3465
acc_030,free,88,4111
acc_030,free,89,3357
acc_031,pro,0,16741
acc_031,pro,1,13300
acc_031,pro,2,14943
acc_031,pro,3,15396
acc_031,pro,4,17233
acc_031,pro,5,14312
acc_031,pro,6,15494
acc_031,pro,7,13965
acc_031,pro,8,15329
acc_031,pro,9,15294
acc_031,pro,10,15654
acc_031,pro,11,14236
acc_031,pro,12,13505
acc_031,pro,13,14040
acc_031,pro,14,18296
acc_031,pro,15,16080
acc_031,pro,16,15122
acc_031,pro,17,18496
acc_031,pro,18,13205
acc_031,pro,19,15716
acc_031,pro,20,17738
acc_031,pro,21,15350
acc_031,pro,22,15832
acc_031,pro,23,13655
acc_031,pro,24,60214
acc_031,pro,25,17655
acc_031,pro,26,14631
acc_031,pro,27,16845
acc_031,pro,28,13580
acc_031,pro,29,15570
acc_031,pro,30,14748
acc_031,pro,31,16777
acc_031,pro,32,17148
acc_031,pro,33,60469
acc_031,pro,34,15478
acc_031,pro,35,18190
acc_031,pro,36,16596
acc_031,pro,37,13763
acc_031,pro,38,14645
acc_031,pro,39,14711
acc_031,pro,40,16141
acc_031,pro,41,16329
acc_031,pro,42,16433
acc_031,pro,43,12383
acc_031,pro,44,16989
acc_031,pro,45,14254
acc_031,pro,46,13682
acc_031,pro,47,16307
acc_031,pro,48,17353
acc_031,pro,49,61771
acc_031,pro,50,15606
acc_031,pro,51,16066
acc_031,pro,52,13374
acc_031,pro,53,60981
acc_031,pro,54,13366
acc_031,pro,55,17980
acc_031,pro,56,15029
acc_031,pro,57,14246
acc_031,pro,58,13635
acc_031,pro,59,61265
acc_031,pro,60,16089
acc_031,pro,61,15558
acc_031,pro,62,16220
acc_031,pro,63,15714
acc_031,pro,64,14627
acc_031,pro,65,12812
acc_031,pro,66,16911
acc_031,pro,67,16142
acc_031,pro,68,16298
acc_031,pro,69,16421
acc_031,pro,70,15629
acc_031,pro,71,14910
acc_031,pro,72,16919
acc_031,pro,73,14987
acc_031,pro,74,15286
acc_031,pro,75,14490
acc_031,pro,76,16472
acc_031,pro,77,14823
acc_031,pro,78,15855
acc_031,pro,79,60164
acc_031,pro,80,13111
acc_031,pro,81,16456
acc_031,pro,82,15955
acc_031,pro,83,14700
acc_031,pro,84,15579
acc_031,pro,85,16522
acc_031,pro,86,17574
acc_031,pro,87,15428
acc_031,pro,88,15163
acc_031,pro,89,15378
acc_032,enterprise,0,28915
acc_032,enterprise,1,25416
acc_032,enterprise,2,23503
acc_032,enterprise,3,24599
acc_032,enterprise,4,24491
acc_032,enterprise,5,26400
acc_032,enterprise,6,26552
acc_032,enterprise,7,27607
acc_032,enterprise,8,23371
acc_032,enterprise,9,28411
acc_032,enterprise,10,25932
acc_032,enterprise,11,21135
acc_032,enterprise,12,28062
acc_032,enterprise,13,25458
acc_032,enterprise,14,30820
acc_032,enterprise,15,23982
acc_032,enterprise,16,27267
acc_032,enterprise,17,24275
acc_032,enterprise,18,21260
acc_032,enterprise,19,31771
acc_032,enterprise,20,25973
acc_032,enterprise,21,24878
acc_032,enterprise,22,28106
acc_032,enterprise,23,27071
acc_032,enterprise,24,21318
acc_032,enterprise,25,24424
acc_032,enterprise,26,24450
acc_032,enterprise,27,23006
acc_032,enterprise,28,25475
acc_032,enterprise,29,32688
acc_032,enterprise,30,26082
acc_032,enterprise,31,28797
acc_032,enterprise,32,26675
acc_032,enterprise,33,22494
acc_032,enterprise,34,24729
acc_032,enterprise,35,27949
acc_032,enterprise,36,26832
acc_032,enterprise,37,25297
acc_032,enterprise,38,22281
acc_032,enterprise,39,31208
acc_032,enterprise,40,32061
acc_032,enterprise,41,27315
acc_032,enterprise,42,25858
acc_032,enterprise,43,24890
acc_032,enterprise,44,26939
acc_032,enterprise,45,29868
acc_032,enterprise,46,26200
acc_032,enterprise,47,24407
acc_032,enterprise,48,30874
acc_032,enterprise,49,24062
acc_032,enterprise,50,24934
acc_032,enterprise,51,27109
acc_032,enterprise,52,24192
acc_032,enterprise,53,27998
acc_032,enterprise,54,25663
acc_032,enterprise,55,22805
acc_032,enterprise,56,28073
acc_032,enterprise,57,33154
acc_032,enterprise,58,27551
acc_032,enterprise,59,30816
acc_032,enterprise,60,29742
acc_032,enterprise,61,25138
acc_032,enterprise,62,25976
acc_032,enterprise,63,28148
acc_032,enterprise,64,28711
acc_032,enterprise,65,27307
acc_032,enterprise,66,31522
acc_032,enterprise,67,29800
acc_032,enterprise,68,27330
acc_032,enterprise,69,27784
acc_032,enterprise,70,20050
acc_032,enterprise,71,28296
acc_032,enterprise,72,27999
acc_032,enterprise,73,24840
acc_032,enterprise,74,23786
acc_032,enterprise,75,23782
acc_032,enterprise,76,29693
acc_032,enterprise,77,22181
acc_032,enterprise,78,25130
acc_032,enterprise,79,22697
acc_032,enterprise,80,24030
acc_032,enterprise,81,24240
acc_032,enterprise,82,18757
acc_032,enterprise,83,26177
acc_032,enterprise,84,23730
acc_032,enterprise,85,28541
acc_032,enterprise,86,30097
acc_032,enterprise,87,27369
acc_032,enterprise,88,26182
acc_032,enterprise,89,29437
acc_033,pro,0,10396
acc_033,pro,1,8950
acc_033,pro,2,11271
acc_033,pro,3,40890
acc_033,pro,4,40149
acc_033,pro,5,10390
acc_033,pro,6,10653
acc_033,pro,7,8393
acc_033,pro,8,40936
acc_033,pro,9,11382
acc_033,pro,10,9384
acc_033,pro,11,9663
acc_033,pro,12,9816
acc_033,pro,13,10953
acc_033,pro,14,9097
acc_033,pro,15,10604
acc_033,pro,16,40341
acc_033,pro,17,11872
acc_033,pro,18,9890
acc_033,pro,19,7931
acc_033,pro,20,10793
acc_033,pro,21,10551
acc_033,pro,22,10339
acc_033,pro,23,11351
acc_033,pro,24,8509
acc_033,pro,25,9249
acc_033,pro,26,10122
acc_033,pro,27,10285
acc_033,pro,28,9975
acc_033,pro,29,8646
acc_033,pro,30,9672
acc_033,pro,31,11785
acc_033,pro,32,9054
acc_033,pro,33,10100
acc_033,pro,34,10608
acc_033,pro,35,10921
acc_033,pro,36,10788
acc_033,pro,37,9602
acc_033,pro,38,9245
acc_033,pro,39,11882
acc_033,pro,40,11025
acc_033,pro,41,10193
acc_033,pro,42,11543
acc_033,pro,43,39138
acc_033,pro,44,8816
acc_033,pro,45,7954
acc_033,pro,46,10274
acc_033,pro,47,10321
acc_033,pro,48,8734
acc_033,pro,49,10986
acc_033,pro,50,8244
acc_033,pro,51,10486
acc_033,pro,52,10712
acc_033,pro,53,10262
acc_033,pro,54,8612
acc_033,pro,55,11339
acc_033,pro,56,9634
acc_033,pro,57,9637
acc_033,pro,58,9448
acc_033,pro,59,10824
acc_033,pro,60,9589
acc_033,pro,61,8970
acc_033,pro,62,11111
acc_033,pro,63,10076
acc_033,pro,64,11149
acc_033,pro,65,10149
acc_033,pro,66,9385
acc_033,pro,67,8365
acc_033,pro,68,10278
acc_033,pro,69,9818
acc_033,pro,70,10869
acc_033,pro,71,9546
acc_033,pro,72,10517
acc_033,pro,73,10108
acc_033,pro,74,9304
acc_033,pro,75,9619
acc_033,pro,76,8796
acc_033,pro,77,11967
acc_033,pro,78,10494
acc_033,pro,79,8738
acc_033,pro,80,11902
acc_033,pro,81,9042
acc_033,pro,82,9530
acc_033,pro,83,9887
acc_033,pro,84,10132
acc_033,pro,85,10840
acc_033,pro,86,8168
acc_033,pro,87,10147
acc_033,pro,88,9837
acc_033,pro,89,10296
acc_034,pro,0,6724
acc_034,pro,1,7749
acc_034,pro,2,7925
acc_034,pro,3,7146
acc_034,pro,4,6571
acc_034,pro,5,6154
acc_034,pro,6,7049
acc_034,pro,7,7948
acc_034,pro,8,7010
acc_034,pro,9,8005
acc_034,pro,10,8551
acc_034,pro,11,7932
acc_034,pro,12,6916
acc_034,pro,13,6409
acc_034,pro,14,7280
acc_034,pro,15,8690
acc_034,pro,16,6977
acc_034,pro,17,5752
acc_034,pro,18,6841
acc_034,pro,19,8053
acc_034,pro,20,8162
acc_034,pro,21,6459
acc_034,pro,22,6447
acc_034,pro,23,5574
acc_034,pro,24,7727
acc_034,pro,25,6353
acc_034,pro,26,6540
acc_034,pro,27,8325
acc_034,pro,28,7421
acc_034,pro,29,6716
acc_034,pro,30,7468
acc_034,pro,31,6385
acc_034,pro,32,7746
acc_034,pro,33,6593
acc_034,pro,34,6636
acc_034,pro,35,8367
acc_034,pro,36,7752
acc_034,pro,37,6240
acc_034,pro,38,7638
acc_034,pro,39,6090
acc_034,pro,40,7948
acc_034,pro,41,7695
acc_034,pro,42,8111
acc_034,pro,43,7061
acc_034,pro,44,7004
acc_034,pro,45,5952
acc_034,pro,46,5678
acc_034,pro,47,8094
acc_034,pro,48,6843
acc_034,pro,49,5971
acc_034,pro,50,6415
acc_034,pro,51,6061
acc_034,pro,52,6972
acc_034,pro,53,28831
acc_034,pro,54,7669
acc_034,pro,55,6782
acc_034,pro,56,7345
acc_034,pro,57,7943
acc_034,pro,58,6488
acc_034,pro,59,5532
acc_034,pro,60,7689
acc_034,pro,61,9009
acc_034,pro,62,7200
acc_034,pro,63,7351
acc_034,pro,64,7149
acc_034,pro,65,7071
acc_034,pro,66,27895
acc_034,pro,67,7841
acc_034,pro,68,6779
acc_034,pro,69,6502
acc_034,pro,70,7561
acc_034,pro,71,7227
acc_034,pro,72,7432
acc_034,pro,73,6730
acc_034,pro,74,6409
acc_034,pro,75,6337
acc_034,pro,76,7400
acc_034,pro,77,6929
acc_034,pro,78,6639
acc_034,pro,79,7319
acc_034,pro,80,6273
acc_034,pro,81,7145
acc_034,pro,82,8144
acc_034,pro,83,9077
acc_034,pro,84,7689
acc_034,pro,85,8055
acc_034,pro,86,7299
acc_034,pro,87,6861
acc_034,pro,88,6616
acc_034,pro,89,7213
acc_035,enterprise,0,43828
acc_035,enterprise,1,47707
acc_035,enterprise,2,38520
acc_035,enterprise,3,46709
acc_035,enterprise,4,42437
acc_035,enterprise,5,47214
acc_035,enterprise,6,38399
acc_035,enterprise,7,43807
acc_035,enterprise,8,47086
acc_035,enterprise,9,40122
acc_035,enterprise,10,42884
acc_035,enterprise,11,43778
acc_035,enterprise,12,40727
acc_035,enterprise,13,39060
acc_035,enterprise,14,36902
acc_035,enterprise,15,41953
acc_035,enterprise,16,45823
acc_035,enterprise,17,45821
acc_035,enterprise,18,38806
acc_035,enterprise,19,39314
acc_035,enterprise,20,45777
acc_035,enterprise,21,48190
acc_035,enterprise,22,41403
acc_035,enterprise,23,44529
acc_035,enterprise,24,40505
acc_035,enterprise,25,48771
acc_035,enterprise,26,44110
acc_035,enterprise,27,44540
acc_035,enterprise,28,44320
acc_035,enterprise,29,42635
acc_035,enterprise,30,43063
acc_035,enterprise,31,47237
acc_035,enterprise,32,39212
acc_035,enterprise,33,42908
acc_035,enterprise,34,41218
acc_035,enterprise,35,46032
acc_035,enterprise,36,171899
acc_035,enterprise,37,39626
acc_035,enterprise,38,42714
acc_035,enterprise,39,41141
acc_035,enterprise,40,42312
acc_035,enterprise,41,39532
acc_035,enterprise,42,39759
acc_035,enterprise,43,34472
acc_035,enterprise,44,36797
acc_035,enterprise,45,176669
acc_035,enterprise,46,39641
acc_035,enterprise,47,47035
acc_035,enterprise,48,47396
acc_035,enterprise,49,38938
acc_035,enterprise,50,34005
acc_035,enterprise,51,34364
acc_035,enterprise,52,39010
